spark.executor.cores,spark.executor.memory,spark.memory.fraction,spark.memory.storageFraction,spark.default.parallelism,spark.shuffle.compress,spark.shuffle.spill.compress,spark.broadcast.compress,spark.rdd.compress,spark.io.compression.codec,spark.reducer.maxSizeInFlight,spark.shuffle.file.buffer,spark.serializer,time
3,17138,0.24071502,0.546316994,15,TRUE,TRUE,TRUE,FALSE,lz4,24,22,org.apache.spark.serializer.JavaSerializer,309012
4,17983,0.460035685,0.146443649,18,FALSE,FALSE,TRUE,TRUE,lzf,39,10,org.apache.spark.serializer.JavaSerializer,311750
3,9133,0.510524315,0.863761382,12,TRUE,TRUE,FALSE,TRUE,lz4,30,23,org.apache.spark.serializer.JavaSerializer,312290
4,11129,0.526934696,0.249272752,13,FALSE,TRUE,FALSE,TRUE,lz4,26,20,org.apache.spark.serializer.JavaSerializer,312481
4,16392,0.450957005,0.623676951,18,FALSE,TRUE,TRUE,FALSE,lzf,66,38,org.apache.spark.serializer.JavaSerializer,313085
3,13482,0.795188946,0.548948001,16,TRUE,TRUE,TRUE,FALSE,lz4,43,55,org.apache.spark.serializer.JavaSerializer,313851
3,15461,0.549170849,0.431059117,16,TRUE,TRUE,TRUE,FALSE,snappy,82,44,org.apache.spark.serializer.JavaSerializer,315085
3,13917,0.540092144,0.322431497,14,TRUE,FALSE,TRUE,FALSE,lzf,71,46,org.apache.spark.serializer.JavaSerializer,316251
3,11652,0.357383602,0.637131176,20,TRUE,FALSE,TRUE,FALSE,lzf,18,43,org.apache.spark.serializer.KryoSerializer,317010
2,6606,0.247565999,0.536795191,11,FALSE,FALSE,FALSE,TRUE,snappy,56,10,org.apache.spark.serializer.JavaSerializer,319561
1,5817,0.822077639,0.272384334,9,FALSE,TRUE,FALSE,TRUE,snappy,66,19,org.apache.spark.serializer.JavaSerializer,320051
4,12335,0.282058029,0.364347698,9,TRUE,TRUE,TRUE,FALSE,snappy,68,19,org.apache.spark.serializer.JavaSerializer,320582
2,13573,0.783856553,0.877118715,12,FALSE,FALSE,FALSE,FALSE,lz4,60,30,org.apache.spark.serializer.KryoSerializer,321064
2,19036,0.354499679,0.489555031,14,FALSE,FALSE,FALSE,FALSE,lzf,87,39,org.apache.spark.serializer.KryoSerializer,321224
2,18241,0.457503894,0.655053409,10,TRUE,TRUE,TRUE,TRUE,lzf,26,8,org.apache.spark.serializer.KryoSerializer,323644
3,18639,0.159015676,0.399711754,10,TRUE,TRUE,TRUE,FALSE,lz4,24,46,org.apache.spark.serializer.JavaSerializer,324243
3,15172,0.330072695,0.879802578,12,FALSE,TRUE,TRUE,FALSE,snappy,90,26,org.apache.spark.serializer.JavaSerializer,325755
3,7801,0.4990041,0.460643192,8,TRUE,TRUE,TRUE,TRUE,lz4,25,41,org.apache.spark.serializer.JavaSerializer,331182
3,12405,0.796389158,0.27492135,17,TRUE,TRUE,TRUE,FALSE,lz4,10,21,org.apache.spark.serializer.JavaSerializer,331957
3,10664,0.157025643,0.268769405,13,FALSE,TRUE,FALSE,TRUE,lz4,20,35,org.apache.spark.serializer.KryoSerializer,333694
4,7814,0.433557114,0.120972993,12,TRUE,FALSE,FALSE,TRUE,snappy,48,23,org.apache.spark.serializer.JavaSerializer,335765
2,11810,0.278937717,0.683806735,10,FALSE,FALSE,TRUE,FALSE,lzf,43,15,org.apache.spark.serializer.KryoSerializer,336296
3,20360,0.512368891,0.32003108,15,TRUE,TRUE,FALSE,FALSE,lz4,40,17,org.apache.spark.serializer.JavaSerializer,338592
3,8768,0.607997501,0.645841052,10,FALSE,FALSE,TRUE,FALSE,lz4,91,58,org.apache.spark.serializer.JavaSerializer,340698
1,9586,0.276208176,0.262747418,19,TRUE,FALSE,FALSE,TRUE,lzf,38,22,org.apache.spark.serializer.KryoSerializer,341398
2,13099,0.704044011,0.794009967,15,FALSE,TRUE,TRUE,TRUE,snappy,90,15,org.apache.spark.serializer.KryoSerializer,344383
3,8997,0.52444426,0.249412686,20,TRUE,TRUE,FALSE,FALSE,snappy,82,46,org.apache.spark.serializer.JavaSerializer,344581
2,19933,0.621383978,0.401224541,19,FALSE,FALSE,TRUE,FALSE,lz4,41,55,org.apache.spark.serializer.KryoSerializer,345133
3,17184,0.844201449,0.781788104,15,FALSE,TRUE,FALSE,FALSE,lzf,27,57,org.apache.spark.serializer.JavaSerializer,347190
2,12273,0.481433,0.305586653,11,FALSE,TRUE,TRUE,FALSE,lz4,69,63,org.apache.spark.serializer.KryoSerializer,348901
1,8075,0.856731746,0.590297317,14,TRUE,TRUE,FALSE,TRUE,lzf,46,41,org.apache.spark.serializer.JavaSerializer,349775
3,6664,0.730043542,0.256129127,9,TRUE,FALSE,FALSE,TRUE,lzf,80,49,org.apache.spark.serializer.KryoSerializer,351595
3,5354,0.696940812,0.507299409,9,TRUE,TRUE,TRUE,TRUE,lz4,37,58,org.apache.spark.serializer.JavaSerializer,353563
3,9547,0.880297604,0.393645789,13,FALSE,TRUE,TRUE,FALSE,lz4,46,33,org.apache.spark.serializer.JavaSerializer,354856
3,10076,0.706743985,0.22195457,13,FALSE,FALSE,FALSE,TRUE,lz4,82,10,org.apache.spark.serializer.JavaSerializer,355123
3,13670,0.324556021,0.147279043,13,FALSE,TRUE,TRUE,FALSE,lz4,18,56,org.apache.spark.serializer.JavaSerializer,355470
3,19764,0.399005568,0.720611702,16,FALSE,FALSE,FALSE,FALSE,lz4,83,14,org.apache.spark.serializer.JavaSerializer,357331
2,19471,0.289612524,0.518917023,17,FALSE,TRUE,FALSE,FALSE,lz4,60,30,org.apache.spark.serializer.KryoSerializer,357567
3,9798,0.288478324,0.890449271,11,FALSE,TRUE,FALSE,TRUE,lzf,24,29,org.apache.spark.serializer.JavaSerializer,358595
3,6459,0.618089881,0.443386682,8,TRUE,TRUE,TRUE,TRUE,lz4,73,14,org.apache.spark.serializer.JavaSerializer,358934
2,10473,0.232482967,0.245281976,13,TRUE,FALSE,TRUE,TRUE,lz4,53,51,org.apache.spark.serializer.KryoSerializer,362818
2,11651,0.876154761,0.57578976,9,TRUE,TRUE,FALSE,FALSE,snappy,15,22,org.apache.spark.serializer.JavaSerializer,366285
2,20260,0.278564051,0.478692284,20,TRUE,TRUE,TRUE,TRUE,snappy,71,21,org.apache.spark.serializer.KryoSerializer,366808
2,14873,0.21297968,0.792073888,18,TRUE,FALSE,TRUE,FALSE,lz4,91,41,org.apache.spark.serializer.JavaSerializer,369279
1,9623,0.733135765,0.128557784,14,FALSE,FALSE,FALSE,FALSE,lzf,42,58,org.apache.spark.serializer.JavaSerializer,373509
3,7965,0.30888848,0.357576127,17,FALSE,TRUE,TRUE,TRUE,lzf,64,56,org.apache.spark.serializer.JavaSerializer,375589
3,7059,0.232034443,0.739809954,14,FALSE,TRUE,TRUE,TRUE,snappy,81,21,org.apache.spark.serializer.KryoSerializer,379557
2,15190,0.792043246,0.437626243,18,TRUE,TRUE,FALSE,FALSE,lz4,94,44,org.apache.spark.serializer.JavaSerializer,380475
2,13703,0.475468793,0.76426752,19,TRUE,TRUE,TRUE,TRUE,lzf,79,23,org.apache.spark.serializer.JavaSerializer,381017
4,19382,0.114270097,0.654362991,9,FALSE,TRUE,FALSE,TRUE,snappy,41,27,org.apache.spark.serializer.JavaSerializer,386421
2,16092,0.749446431,0.418419732,19,TRUE,FALSE,TRUE,TRUE,lz4,33,51,org.apache.spark.serializer.JavaSerializer,387766
2,11289,0.846488429,0.828201126,20,FALSE,FALSE,FALSE,TRUE,snappy,85,59,org.apache.spark.serializer.JavaSerializer,399017
4,4550,0.345010783,0.79012965,19,FALSE,FALSE,TRUE,FALSE,lz4,30,57,org.apache.spark.serializer.KryoSerializer,405009
2,11451,0.836157017,0.163572368,15,FALSE,FALSE,TRUE,TRUE,lz4,51,34,org.apache.spark.serializer.JavaSerializer,412260
3,10432,0.10573065,0.231424312,18,TRUE,FALSE,FALSE,FALSE,lzf,74,33,org.apache.spark.serializer.JavaSerializer,428494
2,16862,0.466911201,0.62440822,18,FALSE,TRUE,FALSE,FALSE,lz4,39,16,org.apache.spark.serializer.JavaSerializer,432801
3,5382,0.125914061,0.46191965,17,FALSE,FALSE,TRUE,TRUE,snappy,24,41,org.apache.spark.serializer.KryoSerializer,484808
3,5547,0.244268237,0.897079661,15,TRUE,FALSE,TRUE,TRUE,snappy,67,13,org.apache.spark.serializer.JavaSerializer,508714
1,16878,0.755723025,0.614353043,10,TRUE,TRUE,TRUE,TRUE,lz4,90,32,org.apache.spark.serializer.KryoSerializer,516723
1,11756,0.244118217,0.424091996,10,FALSE,TRUE,TRUE,FALSE,lzf,90,36,org.apache.spark.serializer.KryoSerializer,516878
3,6118,0.21433528,0.416434812,14,FALSE,TRUE,TRUE,TRUE,lzf,53,17,org.apache.spark.serializer.JavaSerializer,519222
1,19719,0.312260514,0.530784636,12,TRUE,TRUE,FALSE,FALSE,lzf,30,45,org.apache.spark.serializer.KryoSerializer,519946
1,11869,0.375573543,0.547370063,13,FALSE,TRUE,FALSE,FALSE,lz4,35,55,org.apache.spark.serializer.KryoSerializer,534167
1,16530,0.210041634,0.762154754,11,TRUE,TRUE,TRUE,TRUE,snappy,90,56,org.apache.spark.serializer.KryoSerializer,537307
1,11961,0.438436606,0.538687177,10,TRUE,TRUE,TRUE,FALSE,snappy,90,28,org.apache.spark.serializer.JavaSerializer,545471
1,19345,0.668445166,0.475152383,15,TRUE,TRUE,FALSE,TRUE,snappy,51,63,org.apache.spark.serializer.KryoSerializer,558426
1,15622,0.449385786,0.831389651,14,TRUE,FALSE,FALSE,TRUE,snappy,69,17,org.apache.spark.serializer.KryoSerializer,565560
1,15377,0.404727671,0.613997832,20,FALSE,TRUE,TRUE,TRUE,snappy,88,64,org.apache.spark.serializer.KryoSerializer,565959
1,19921,0.740842471,0.579445899,18,TRUE,FALSE,TRUE,FALSE,snappy,28,36,org.apache.spark.serializer.KryoSerializer,568196
1,13386,0.730985058,0.4814398,18,TRUE,TRUE,TRUE,TRUE,snappy,73,30,org.apache.spark.serializer.KryoSerializer,596540
1,17357,0.387749497,0.421112521,8,FALSE,TRUE,TRUE,TRUE,lz4,58,59,org.apache.spark.serializer.JavaSerializer,600634
1,19828,0.759846247,0.784593224,8,FALSE,FALSE,FALSE,FALSE,snappy,80,38,org.apache.spark.serializer.JavaSerializer,601859
1,16687,0.488743769,0.521700326,14,TRUE,FALSE,FALSE,FALSE,snappy,57,22,org.apache.spark.serializer.JavaSerializer,601986
1,19657,0.189856883,0.284804487,18,TRUE,FALSE,TRUE,FALSE,lzf,44,49,org.apache.spark.serializer.JavaSerializer,607762
1,13611,0.63611058,0.188507901,8,FALSE,TRUE,FALSE,FALSE,lz4,94,33,org.apache.spark.serializer.JavaSerializer,611739
1,18257,0.293174413,0.667593782,19,TRUE,FALSE,TRUE,TRUE,lz4,76,40,org.apache.spark.serializer.JavaSerializer,615274
1,19696,0.811781243,0.860409133,12,FALSE,TRUE,FALSE,FALSE,lz4,77,31,org.apache.spark.serializer.JavaSerializer,641804
1,19102,0.391891328,0.433488732,9,FALSE,TRUE,FALSE,TRUE,lzf,29,14,org.apache.spark.serializer.JavaSerializer,646907
1,12038,0.613076633,0.7761106,11,FALSE,FALSE,TRUE,FALSE,lzf,86,20,org.apache.spark.serializer.JavaSerializer,647510
1,16234,0.323020645,0.318400075,17,FALSE,TRUE,FALSE,TRUE,lz4,38,36,org.apache.spark.serializer.JavaSerializer,676661
