spark.executor.cores,spark.executor.memory,spark.memory.fraction,spark.memory.storageFraction,spark.default.parallelism,spark.shuffle.compress,spark.shuffle.spill.compress,spark.broadcast.compress,spark.rdd.compress,spark.io.compression.codec,spark.reducer.maxSizeInFlight,spark.shuffle.file.buffer,spark.serializer,time
4,18708,0.86086352,0.434674303,13,TRUE,TRUE,TRUE,FALSE,lzf,85,30,org.apache.spark.serializer.KryoSerializer,116603
4,19007,0.736999684,0.859636702,20,TRUE,FALSE,TRUE,TRUE,snappy,52,53,org.apache.spark.serializer.KryoSerializer,116804
2,9233,0.398220277,0.745975895,10,FALSE,TRUE,FALSE,TRUE,lzf,45,22,org.apache.spark.serializer.JavaSerializer,117032
4,8801,0.801537513,0.261493305,18,FALSE,TRUE,FALSE,TRUE,lz4,48,51,org.apache.spark.serializer.KryoSerializer,117364
4,6991,0.258773312,0.679612871,24,TRUE,FALSE,TRUE,TRUE,snappy,31,49,org.apache.spark.serializer.JavaSerializer,117735
2,8414,0.584831477,0.557083966,26,TRUE,TRUE,TRUE,FALSE,lzf,18,18,org.apache.spark.serializer.JavaSerializer,119709
4,4301,0.536526851,0.489854883,20,FALSE,FALSE,FALSE,TRUE,lz4,77,31,org.apache.spark.serializer.KryoSerializer,120340
4,20386,0.223143308,0.26190106,8,TRUE,FALSE,FALSE,FALSE,snappy,96,18,org.apache.spark.serializer.KryoSerializer,121054
3,12041,0.791714174,0.553882947,20,TRUE,TRUE,FALSE,TRUE,lz4,32,19,org.apache.spark.serializer.KryoSerializer,128456
3,16452,0.564115523,0.67526788,17,FALSE,FALSE,TRUE,FALSE,lz4,48,13,org.apache.spark.serializer.JavaSerializer,129448
3,13697,0.340693771,0.132752972,14,FALSE,FALSE,FALSE,TRUE,snappy,69,54,org.apache.spark.serializer.KryoSerializer,129661
3,17445,0.174853834,0.537480901,16,TRUE,TRUE,TRUE,FALSE,lz4,41,56,org.apache.spark.serializer.KryoSerializer,129984
3,6301,0.449319941,0.790006624,18,FALSE,TRUE,FALSE,TRUE,lzf,67,13,org.apache.spark.serializer.KryoSerializer,130729
3,15085,0.870719223,0.317677881,9,FALSE,TRUE,TRUE,TRUE,snappy,23,28,org.apache.spark.serializer.JavaSerializer,131139
3,16384,0.861417082,0.799404459,25,TRUE,TRUE,FALSE,FALSE,lz4,63,59,org.apache.spark.serializer.JavaSerializer,131167
3,17052,0.712289681,0.321215942,8,FALSE,FALSE,FALSE,FALSE,lzf,65,27,org.apache.spark.serializer.JavaSerializer,131310
2,7872,0.176865325,0.281278702,26,TRUE,TRUE,FALSE,TRUE,lz4,56,30,org.apache.spark.serializer.KryoSerializer,131349
3,9124,0.697915496,0.273181196,20,TRUE,TRUE,TRUE,TRUE,lz4,17,38,org.apache.spark.serializer.JavaSerializer,131387
3,10523,0.327159793,0.83724628,10,FALSE,TRUE,TRUE,TRUE,lzf,9,24,org.apache.spark.serializer.JavaSerializer,131684
1,5006,0.823422039,0.418678085,26,TRUE,TRUE,FALSE,TRUE,lz4,28,32,org.apache.spark.serializer.JavaSerializer,131715
3,14983,0.110782115,0.206638902,21,FALSE,TRUE,TRUE,FALSE,snappy,55,30,org.apache.spark.serializer.JavaSerializer,131740
3,13103,0.299986955,0.409488061,10,FALSE,FALSE,TRUE,FALSE,lz4,13,13,org.apache.spark.serializer.JavaSerializer,131787
3,9042,0.444680059,0.484309689,19,FALSE,TRUE,FALSE,FALSE,lz4,31,48,org.apache.spark.serializer.JavaSerializer,131807
3,11632,0.814685814,0.450940928,11,FALSE,TRUE,FALSE,FALSE,lzf,93,21,org.apache.spark.serializer.JavaSerializer,131864
3,6533,0.399112934,0.567216935,20,TRUE,FALSE,FALSE,FALSE,lzf,74,14,org.apache.spark.serializer.KryoSerializer,132092
3,14429,0.404020091,0.707115175,11,FALSE,FALSE,TRUE,FALSE,snappy,70,23,org.apache.spark.serializer.JavaSerializer,132140
3,10198,0.682476559,0.229610785,23,FALSE,TRUE,TRUE,FALSE,snappy,23,52,org.apache.spark.serializer.KryoSerializer,132181
3,11390,0.652083221,0.314207958,16,FALSE,TRUE,TRUE,FALSE,snappy,22,45,org.apache.spark.serializer.JavaSerializer,132441
3,15945,0.834157266,0.257700361,19,FALSE,FALSE,TRUE,TRUE,lz4,23,37,org.apache.spark.serializer.KryoSerializer,132512
3,18399,0.412311171,0.889838394,12,TRUE,TRUE,FALSE,FALSE,lz4,25,63,org.apache.spark.serializer.JavaSerializer,132595
3,20271,0.591920766,0.527346396,9,FALSE,FALSE,TRUE,TRUE,snappy,70,29,org.apache.spark.serializer.JavaSerializer,132764
3,8121,0.422632661,0.348233325,22,FALSE,FALSE,FALSE,TRUE,snappy,94,54,org.apache.spark.serializer.KryoSerializer,132803
3,10705,0.12862319,0.768324935,10,TRUE,FALSE,TRUE,TRUE,snappy,79,52,org.apache.spark.serializer.KryoSerializer,132951
3,14182,0.792677094,0.700075317,11,TRUE,TRUE,FALSE,FALSE,snappy,21,10,org.apache.spark.serializer.JavaSerializer,133028
3,9880,0.173273229,0.605325284,26,FALSE,TRUE,FALSE,TRUE,lz4,52,26,org.apache.spark.serializer.JavaSerializer,133337
1,4415,0.829538582,0.740108758,23,TRUE,FALSE,FALSE,FALSE,lz4,76,58,org.apache.spark.serializer.JavaSerializer,133381
3,19779,0.152951377,0.147684611,11,FALSE,TRUE,FALSE,TRUE,snappy,54,63,org.apache.spark.serializer.JavaSerializer,133391
3,8361,0.473558892,0.39027029,8,FALSE,TRUE,TRUE,TRUE,lzf,94,28,org.apache.spark.serializer.JavaSerializer,133669
3,6587,0.645984486,0.689354793,23,FALSE,FALSE,FALSE,TRUE,lz4,85,54,org.apache.spark.serializer.JavaSerializer,134162
3,17181,0.542180408,0.866798626,26,FALSE,TRUE,FALSE,TRUE,snappy,21,19,org.apache.spark.serializer.JavaSerializer,134434
3,18118,0.175393601,0.273744721,16,FALSE,FALSE,TRUE,TRUE,lz4,25,21,org.apache.spark.serializer.KryoSerializer,134573
3,8064,0.385432727,0.787732862,12,TRUE,TRUE,TRUE,TRUE,snappy,26,63,org.apache.spark.serializer.JavaSerializer,134994
3,20282,0.649378449,0.89726543,26,TRUE,FALSE,FALSE,FALSE,lz4,70,55,org.apache.spark.serializer.KryoSerializer,135100
3,18085,0.467029013,0.15885169,15,FALSE,TRUE,TRUE,TRUE,lz4,20,31,org.apache.spark.serializer.KryoSerializer,135567
1,4620,0.169589197,0.772004301,26,TRUE,FALSE,TRUE,FALSE,snappy,43,8,org.apache.spark.serializer.JavaSerializer,136161
3,13764,0.830183446,0.797527539,26,TRUE,FALSE,TRUE,TRUE,lz4,46,45,org.apache.spark.serializer.JavaSerializer,136326
1,5039,0.243260808,0.204930748,11,TRUE,FALSE,FALSE,FALSE,lz4,49,8,org.apache.spark.serializer.JavaSerializer,137016
3,4738,0.664809307,0.427373425,15,TRUE,FALSE,TRUE,FALSE,lzf,89,51,org.apache.spark.serializer.KryoSerializer,137246
1,4700,0.141477779,0.339741181,21,TRUE,TRUE,TRUE,FALSE,lzf,90,58,org.apache.spark.serializer.JavaSerializer,137597
3,13332,0.600441304,0.15327436,21,TRUE,FALSE,FALSE,TRUE,lzf,75,56,org.apache.spark.serializer.JavaSerializer,138151
1,4596,0.312065306,0.579182578,25,FALSE,TRUE,FALSE,TRUE,snappy,9,38,org.apache.spark.serializer.KryoSerializer,139513
3,13180,0.28998721,0.418634176,16,TRUE,TRUE,FALSE,FALSE,lzf,30,29,org.apache.spark.serializer.KryoSerializer,139768
3,6788,0.752313218,0.695386154,8,FALSE,FALSE,TRUE,FALSE,snappy,8,25,org.apache.spark.serializer.KryoSerializer,140561
3,8036,0.534175194,0.411859893,22,TRUE,TRUE,TRUE,TRUE,lz4,71,55,org.apache.spark.serializer.JavaSerializer,140623
3,5887,0.432730907,0.730138646,15,TRUE,FALSE,FALSE,TRUE,snappy,96,34,org.apache.spark.serializer.KryoSerializer,140631
3,17456,0.237620414,0.246845635,14,TRUE,TRUE,TRUE,FALSE,lzf,71,45,org.apache.spark.serializer.KryoSerializer,141059
1,6514,0.6917316,0.801758081,18,FALSE,TRUE,FALSE,FALSE,snappy,96,59,org.apache.spark.serializer.JavaSerializer,141150
3,6114,0.773953081,0.675189587,11,TRUE,FALSE,TRUE,TRUE,lzf,78,59,org.apache.spark.serializer.KryoSerializer,142367
1,6100,0.278756777,0.44520381,10,FALSE,TRUE,TRUE,FALSE,snappy,73,8,org.apache.spark.serializer.KryoSerializer,142933
1,6180,0.688031706,0.839348976,16,TRUE,FALSE,TRUE,TRUE,lzf,78,39,org.apache.spark.serializer.JavaSerializer,145948
3,7394,0.677207241,0.549629167,14,TRUE,FALSE,TRUE,TRUE,lzf,43,57,org.apache.spark.serializer.KryoSerializer,146268
1,6709,0.275762107,0.88797027,22,FALSE,TRUE,FALSE,FALSE,lzf,71,20,org.apache.spark.serializer.JavaSerializer,146389
1,6305,0.574196773,0.756126363,19,TRUE,TRUE,FALSE,FALSE,snappy,39,38,org.apache.spark.serializer.JavaSerializer,146609
1,6727,0.160837784,0.703733469,26,FALSE,TRUE,FALSE,FALSE,lzf,9,42,org.apache.spark.serializer.KryoSerializer,147780
3,8302,0.748521525,0.580918161,25,TRUE,TRUE,FALSE,FALSE,lzf,36,55,org.apache.spark.serializer.KryoSerializer,147807
3,10052,0.778503232,0.838435419,21,FALSE,TRUE,FALSE,TRUE,lz4,53,12,org.apache.spark.serializer.KryoSerializer,148262
3,20343,0.476300787,0.600441367,25,TRUE,FALSE,TRUE,FALSE,lz4,21,14,org.apache.spark.serializer.KryoSerializer,148765
1,6175,0.712691722,0.10079857,15,TRUE,FALSE,TRUE,TRUE,snappy,83,22,org.apache.spark.serializer.KryoSerializer,148894
3,14902,0.419145424,0.767323045,12,FALSE,TRUE,TRUE,FALSE,lzf,52,48,org.apache.spark.serializer.KryoSerializer,152578
3,14150,0.270195418,0.123096831,11,TRUE,TRUE,FALSE,TRUE,lz4,73,29,org.apache.spark.serializer.KryoSerializer,153117
2,19954,0.634375593,0.317399613,21,FALSE,TRUE,TRUE,TRUE,snappy,26,14,org.apache.spark.serializer.KryoSerializer,154139
2,14993,0.309310973,0.4145915,16,FALSE,FALSE,TRUE,TRUE,lz4,58,43,org.apache.spark.serializer.KryoSerializer,155109
2,11753,0.445624206,0.755468395,15,TRUE,TRUE,FALSE,TRUE,snappy,16,60,org.apache.spark.serializer.KryoSerializer,155749
2,16242,0.358629448,0.449802367,27,TRUE,TRUE,TRUE,FALSE,snappy,9,33,org.apache.spark.serializer.JavaSerializer,156993
2,12748,0.844069121,0.470296659,13,FALSE,TRUE,FALSE,TRUE,lz4,75,45,org.apache.spark.serializer.KryoSerializer,157100
2,15794,0.501992657,0.686943888,15,FALSE,TRUE,TRUE,TRUE,lzf,73,20,org.apache.spark.serializer.JavaSerializer,157498
2,14875,0.262202166,0.48104524,21,FALSE,TRUE,TRUE,TRUE,snappy,36,33,org.apache.spark.serializer.JavaSerializer,157778
2,12445,0.865153699,0.892906071,14,TRUE,FALSE,TRUE,TRUE,lz4,64,48,org.apache.spark.serializer.KryoSerializer,158036
2,13356,0.750528174,0.486956054,12,FALSE,FALSE,TRUE,TRUE,snappy,76,14,org.apache.spark.serializer.JavaSerializer,158387
2,19312,0.60269722,0.292955422,23,TRUE,FALSE,FALSE,FALSE,snappy,78,47,org.apache.spark.serializer.JavaSerializer,158931
1,8927,0.805935224,0.700544679,8,FALSE,TRUE,FALSE,TRUE,lz4,54,12,org.apache.spark.serializer.KryoSerializer,158981
3,9020,0.146004506,0.21050615,15,FALSE,FALSE,FALSE,TRUE,snappy,91,31,org.apache.spark.serializer.KryoSerializer,159027
2,16778,0.380236289,0.485215788,20,FALSE,TRUE,TRUE,FALSE,lz4,42,34,org.apache.spark.serializer.KryoSerializer,159044
2,19536,0.459192509,0.879337388,20,TRUE,FALSE,FALSE,FALSE,lz4,37,49,org.apache.spark.serializer.KryoSerializer,159127
2,14081,0.295621744,0.324098663,9,FALSE,FALSE,TRUE,FALSE,lz4,43,56,org.apache.spark.serializer.JavaSerializer,159151
2,20017,0.531179454,0.423088697,9,TRUE,TRUE,FALSE,TRUE,lz4,55,22,org.apache.spark.serializer.KryoSerializer,159217
2,17827,0.599683681,0.184643979,16,TRUE,TRUE,FALSE,FALSE,snappy,41,29,org.apache.spark.serializer.JavaSerializer,159990
2,16449,0.672892553,0.617225105,21,TRUE,FALSE,FALSE,FALSE,lz4,77,61,org.apache.spark.serializer.JavaSerializer,160382
1,7754,0.116341819,0.263671105,23,TRUE,TRUE,FALSE,FALSE,snappy,31,42,org.apache.spark.serializer.KryoSerializer,160759
1,8505,0.752111662,0.332437878,15,FALSE,TRUE,TRUE,FALSE,lzf,12,16,org.apache.spark.serializer.KryoSerializer,160916
1,7141,0.816976321,0.108581265,15,FALSE,FALSE,TRUE,FALSE,lz4,50,21,org.apache.spark.serializer.JavaSerializer,161089
2,15669,0.864403924,0.338338666,9,FALSE,FALSE,TRUE,FALSE,lz4,63,44,org.apache.spark.serializer.JavaSerializer,161243
2,12512,0.832090644,0.330851521,12,TRUE,TRUE,TRUE,FALSE,lzf,75,63,org.apache.spark.serializer.JavaSerializer,161296
2,17543,0.288120231,0.871930088,15,TRUE,TRUE,TRUE,FALSE,lz4,55,60,org.apache.spark.serializer.JavaSerializer,161695
3,19092,0.618066127,0.638000885,17,TRUE,TRUE,TRUE,TRUE,lzf,56,64,org.apache.spark.serializer.KryoSerializer,161865
1,7056,0.756620885,0.557445537,25,TRUE,TRUE,FALSE,FALSE,lz4,77,15,org.apache.spark.serializer.KryoSerializer,162053
2,10885,0.707217894,0.241693649,17,TRUE,TRUE,FALSE,FALSE,snappy,94,25,org.apache.spark.serializer.KryoSerializer,162132
2,16357,0.632371225,0.399617765,16,TRUE,FALSE,TRUE,FALSE,lz4,38,27,org.apache.spark.serializer.KryoSerializer,162301
2,19654,0.376014547,0.291145509,19,FALSE,FALSE,TRUE,TRUE,snappy,31,42,org.apache.spark.serializer.KryoSerializer,162724
1,7836,0.588278819,0.391097704,27,FALSE,FALSE,FALSE,FALSE,lz4,58,43,org.apache.spark.serializer.JavaSerializer,163246
2,15032,0.450179176,0.771275425,20,TRUE,FALSE,FALSE,FALSE,lzf,24,13,org.apache.spark.serializer.KryoSerializer,163687
1,8395,0.112890468,0.864411949,23,TRUE,TRUE,FALSE,FALSE,lz4,20,20,org.apache.spark.serializer.KryoSerializer,164143
1,8218,0.883614925,0.118449372,20,TRUE,TRUE,TRUE,TRUE,lzf,42,55,org.apache.spark.serializer.KryoSerializer,164366
1,7558,0.85583737,0.181548827,15,TRUE,FALSE,TRUE,TRUE,snappy,56,39,org.apache.spark.serializer.JavaSerializer,165290
1,8098,0.337648058,0.398334118,11,FALSE,TRUE,TRUE,TRUE,lzf,22,58,org.apache.spark.serializer.JavaSerializer,166009
1,9875,0.249752956,0.51334025,24,FALSE,TRUE,FALSE,FALSE,lz4,91,41,org.apache.spark.serializer.JavaSerializer,166343
1,8908,0.602993657,0.357687097,17,TRUE,FALSE,FALSE,FALSE,lzf,12,39,org.apache.spark.serializer.JavaSerializer,167471
1,8117,0.58393855,0.203256358,17,FALSE,TRUE,TRUE,TRUE,lzf,48,52,org.apache.spark.serializer.JavaSerializer,167613
2,18998,0.80244968,0.519748667,23,FALSE,FALSE,TRUE,FALSE,lzf,70,22,org.apache.spark.serializer.KryoSerializer,168562
2,12066,0.654439623,0.887360865,22,TRUE,FALSE,FALSE,FALSE,snappy,64,32,org.apache.spark.serializer.JavaSerializer,169080
2,11146,0.238339709,0.391151037,17,FALSE,TRUE,FALSE,FALSE,lz4,76,10,org.apache.spark.serializer.KryoSerializer,169385
2,10984,0.471344581,0.681636599,20,FALSE,FALSE,TRUE,FALSE,lzf,21,29,org.apache.spark.serializer.JavaSerializer,170380
2,10953,0.257510298,0.238712058,13,TRUE,TRUE,FALSE,TRUE,lzf,57,8,org.apache.spark.serializer.KryoSerializer,170555
1,6930,0.24831081,0.813037524,11,TRUE,TRUE,FALSE,TRUE,lzf,41,45,org.apache.spark.serializer.KryoSerializer,172544
1,9459,0.812486876,0.196555049,21,TRUE,FALSE,TRUE,FALSE,snappy,56,47,org.apache.spark.serializer.KryoSerializer,172753
2,12265,0.510925896,0.786956815,21,FALSE,TRUE,FALSE,TRUE,lzf,51,15,org.apache.spark.serializer.KryoSerializer,179543
