spark.executor.cores,spark.executor.memory,spark.memory.fraction,spark.memory.storageFraction,spark.default.parallelism,spark.shuffle.compress,spark.shuffle.spill.compress,spark.broadcast.compress,spark.rdd.compress,spark.io.compression.codec,spark.reducer.maxSizeInFlight,spark.shuffle.file.buffer,spark.serializer,time
4,8740,0.698221,0.5432167,8,TRUE,TRUE,TRUE,FALSE,lz4,52,32,org.apache.spark.serializer.JavaSerializer,188092
